0 6 6 3 2
0.18091	0.10041	1.2549	0.70213	0.060578	0.033433	0.10055	-0.024267	0.71634	-0.15721	0.03344	-0.0043755	0.18091	1.2549	0.060578
0.18191	0.10017	1.262	0.70056	0.060912	0.03339	0.10031	-0.024321	0.71493	-0.15748	0.033396	-0.0043768	0.18191	1.262	0.060912
0.18291	0.099925	1.2692	0.69898	0.061246	0.033346	0.10006	-0.024375	0.71352	-0.15775	0.033352	-0.0043781	0.18291	1.2692	0.061246
0.18391	0.099681	1.2763	0.6974	0.061579	0.033302	0.099822	-0.024429	0.7121	-0.15801	0.033309	-0.0043794	0.18391	1.2763	0.061579
0.18491	0.099436	1.2834	0.69582	0.061912	0.033258	0.099579	-0.024482	0.71069	-0.15828	0.033265	-0.0043807	0.18491	1.2834	0.061912
0.1859	0.099191	1.2905	0.69424	0.062245	0.033214	0.099336	-0.024535	0.70927	-0.15854	0.033221	-0.004382	0.1859	1.2905	0.062245
0.1869	0.098946	1.2976	0.69265	0.062577	0.033171	0.099092	-0.024588	0.70785	-0.15881	0.033177	-0.0043833	0.1869	1.2976	0.062577
0.18789	0.0987	1.3047	0.69106	0.062908	0.033127	0.098847	-0.024641	0.70642	-0.15907	0.033134	-0.0043845	0.18789	1.3047	0.062908
0.18887	0.098453	1.3117	0.68947	0.063239	0.033083	0.098602	-0.024693	0.705	-0.15932	0.03309	-0.0043858	0.18887	1.3117	0.063239
0.18986	0.098206	1.3188	0.68787	0.06357	0.033039	0.098357	-0.024745	0.70357	-0.15958	0.033046	-0.004387	0.18986	1.3188	0.06357
0.19084	0.097958	1.3258	0.68628	0.0639	0.032995	0.09811	-0.024797	0.70214	-0.15983	0.033002	-0.0043883	0.19084	1.3258	0.0639
0.19182	0.09771	1.3328	0.68468	0.06423	0.032951	0.097864	-0.024849	0.70071	-0.16009	0.032959	-0.0043895	0.19182	1.3328	0.06423
0.1928	0.097461	1.3398	0.68307	0.064559	0.032907	0.097617	-0.0249	0.69928	-0.16034	0.032915	-0.0043907	0.1928	1.3398	0.064559
0.19377	0.097212	1.3468	0.68147	0.064888	0.032863	0.097369	-0.024952	0.69784	-0.16059	0.032871	-0.0043919	0.19377	1.3468	0.064888
0.19475	0.096962	1.3538	0.67986	0.065217	0.03282	0.097121	-0.025003	0.6964	-0.16083	0.032827	-0.0043931	0.19475	1.3538	0.065217
0.19572	0.096712	1.3607	0.67825	0.065545	0.032776	0.096872	-0.025053	0.69496	-0.16108	0.032783	-0.0043943	0.19572	1.3607	0.065545
